order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
4df92d82d79c3b52c7138679fa9b07fc,ba0660bf3fffe505ee892e153a2fbd49,delivered,24-07-2018 11:32,29-07-2018 23:30,26-07-2018 14:46,27-07-2018 18:55,06-08-2018 00:00
27f9fff9f14236589804b62bce39f526,f3318c51c9a6779c89f2567475b4a6b9,delivered,05-07-2017 11:55,05-07-2017 17:42,06-07-2017 13:55,17-07-2017 19:02,31-07-2017 00:00
142ac5357e541e5881d26fc5eb5f3754,660c817af06c2d842014a12d5871c1f9,delivered,30-04-2018 20:24,01-05-2018 03:15,03-05-2018 12:27,09-05-2018 19:50,15-05-2018 00:00
f833a0260cb98fa615a517d4e4a8cdf3,6b74fa3521fe75edbeff9948022f13d1,delivered,03-05-2017 14:31,03-05-2017 14:42,04-05-2017 13:08,10-05-2017 11:34,05-06-2017 00:00
9d48a2dfef2e0cb6155f816b9bf8489c,c4e12dfa6412f54cb99c38787dca987f,delivered,25-05-2018 22:10,25-05-2018 22:32,28-05-2018 15:02,01-06-2018 14:46,19-06-2018 00:00
9dc8d1a6f16f1b89874c29c9d8d30447,d9442164acf4b03109425633efaa0cfc,delivered,12-10-2017 13:33,12-10-2017 13:49,17-10-2017 15:42,24-10-2017 20:17,06-11-2017 00:00
d83706c29baf36eedf5e8adfb0da304e,26545a1a15e77138e98380c49a76053a,delivered,13-03-2017 11:36,13-03-2017 11:36,17-03-2017 15:12,27-03-2017 14:12,12-04-2017 00:00
9472d3c8a0ad463cbfc89897334431da,7e016f9ea275279784f42e0642214284,delivered,20-11-2017 16:21,21-11-2017 09:50,22-11-2017 19:48,21-12-2017 14:22,12-12-2017 00:00
e811880120e802367a37c73fdbc0a7a2,6441d665c5a1058502eb8ad0a2e2282b,delivered,26-11-2017 15:47,26-11-2017 15:56,28-11-2017 21:09,14-12-2017 00:37,02-01-2018 00:00
d4ab8a264235be36f72a07621046d082,7a5846ef7b6f7d58630bb4b0aafe2858,delivered,01-06-2018 15:34,01-06-2018 15:52,05-06-2018 05:40,12-06-2018 16:32,12-07-2018 00:00
b417d44c131fe6470b3226c7b59f6a8f,82f6d48ad3a75669934efe3988ce9b25,delivered,23-12-2017 15:50,23-12-2017 15:58,26-12-2017 13:33,30-12-2017 01:39,23-01-2018 00:00
f049e19134a95d09c806851a5ea1872e,cb1b31ec399f6183dee790a4c349e712,delivered,01-12-2017 07:15,01-12-2017 11:32,06-12-2017 23:17,14-12-2017 15:08,26-12-2017 00:00
e5d48f5d3719ee190629a850e362dc57,1670832aa0263adfa1337adf89530561,delivered,03-12-2017 20:22,03-12-2017 20:31,04-12-2017 21:43,11-12-2017 22:47,20-12-2017 00:00
407408433ee2a9ed77984aa5a06e2b2e,9f4c898706bf2b467ace0539e0319fcc,delivered,04-10-2017 11:31,04-10-2017 11:49,04-10-2017 17:48,09-10-2017 23:02,31-10-2017 00:00
a0411a1811cf1c3c1312372cb0495c6f,d156b6d121b154d0eae17d8993d4dd40,delivered,21-08-2018 20:36,21-08-2018 20:50,23-08-2018 11:39,27-08-2018 23:05,31-08-2018 00:00
0fc34e566d3273325c404c113f4a8b2a,ae9cc596d22235c547acce001f90fc33,delivered,02-11-2017 14:51,02-11-2017 15:10,06-11-2017 20:28,01-12-2017 18:06,27-11-2017 00:00
50c71607b83f5edc9a65e7c7d9910b1a,d3a7f01174c7a3d2905734b89cacedad,delivered,23-06-2017 11:23,23-06-2017 11:35,26-06-2017 08:03,30-06-2017 15:27,17-07-2017 00:00
3c3fa8869e142a240f57aef59c095f6c,d1c40bfb050a09047a4c4426fe9a2893,delivered,10-05-2018 16:04,11-05-2018 03:50,17-05-2018 14:56,21-05-2018 23:56,29-05-2018 00:00
5b96fa278c2b3c1e29c190ef1b651d08,207ac9416941d5b76d64875a33fe3659,delivered,13-02-2017 09:35,14-02-2017 04:03,16-02-2017 12:48,01-03-2017 11:37,14-03-2017 00:00
b3206cf64b7cd1480a6c6f9912b20666,da757be0eb9978feb09365ed3bdfc679,delivered,13-09-2017 20:30,13-09-2017 20:44,14-09-2017 19:52,19-09-2017 20:12,29-09-2017 00:00
33209e0f87b2ed543a0876812c9c5c40,bab0c43a2325bbc9ea398b00f8db0717,delivered,11-04-2018 14:59,11-04-2018 15:12,12-04-2018 18:49,13-04-2018 19:04,27-04-2018 00:00
ea337f88a8c5cab4e99da87460f1b99e,9aed6fa0db5da18a5433bbff4ef320b8,delivered,19-03-2017 23:15,19-03-2017 23:15,21-03-2017 09:17,30-03-2017 14:43,10-04-2017 00:00
c82430e4a84f03b67cc2a82fecd873f0,a625f7cf467b00ae83700201dce9a6d0,delivered,03-11-2017 12:56,07-11-2017 07:30,07-11-2017 19:33,21-11-2017 18:23,29-11-2017 00:00
c3664571c21d82f7d8ada5770af419f9,3c6de6b65568723360510737edb81465,delivered,27-11-2017 19:41,27-11-2017 19:58,05-12-2017 20:26,11-12-2017 15:28,15-12-2017 00:00
ad7ddb009f1bcd6c40cb1106471c292c,26495cdb066f046945177209f10b67fb,delivered,18-07-2018 16:16,18-07-2018 16:30,19-07-2018 13:34,24-07-2018 15:08,06-08-2018 00:00
a865adb8bec2475e30e835eaf1b9e7d6,047d2000bf864a26eb2559021ec958e2,delivered,06-05-2018 10:27,06-05-2018 10:53,07-05-2018 15:00,14-05-2018 20:31,04-06-2018 00:00
ac85808794ef111b4689bbdb5ea7f2c9,62082173db63a1a735d81f64754914e4,delivered,11-11-2017 12:10,11-11-2017 12:26,16-11-2017 20:12,25-11-2017 13:51,11-12-2017 00:00
9d513821c0477231fc7c1bfd684d13d8,00a6e2753fc2652cb87386ffbf5792b2,delivered,20-02-2017 21:31,22-02-2017 06:50,23-02-2017 07:23,21-03-2017 10:35,17-03-2017 00:00
39a0eaa2a980c810beaf68d76e52fa96,d1c6e90ab127d42b75ef2e548b4461ac,delivered,07-03-2018 17:53,07-03-2018 18:10,08-03-2018 18:33,14-03-2018 18:48,23-03-2018 00:00
cf3d593f97ce4a58adbd6b488579fa36,4156c48bdc8d1ecbfbcfabfefee2d0c7,delivered,24-06-2018 08:21,26-06-2018 05:37,26-06-2018 13:54,27-06-2018 12:58,05-07-2018 00:00
8ca57f2b32c00588cab243b2115441f5,284e326e8a71e55bdb0b210ddfabaa27,delivered,06-08-2018 18:45,07-08-2018 06:45,08-08-2018 16:18,18-08-2018 11:48,30-08-2018 00:00
65d7e9625cc211f641191203e231ac24,08999a20d9741d9513c368676f5531c1,delivered,04-08-2017 10:46,04-08-2017 11:03,04-08-2017 19:42,15-08-2017 14:43,28-08-2017 00:00
ad2b0f4fd912cd3c834e5976c46b75b7,a942d13c8e40155ee446ae0909993bfc,delivered,03-05-2018 14:31,04-05-2018 11:35,07-05-2018 15:23,09-05-2018 17:08,22-05-2018 00:00
c432ba5b3bb83966c1b66696c395a2fb,973e21d9b220229aedc9ac566294568f,delivered,02-12-2017 07:55,02-12-2017 08:59,04-12-2017 22:09,06-12-2017 19:04,27-12-2017 00:00
62fe29a53926ef67e73c4b5f3e1ba6f3,fda187c74a59672dfd4c786231565791,delivered,01-01-2018 23:15,01-01-2018 23:26,05-01-2018 18:32,09-01-2018 17:09,24-01-2018 00:00
769cad60df1d40dccfd5ec163be24654,ce0518f0279ef8b73d94633720e70b9f,delivered,03-09-2017 15:21,03-09-2017 15:30,19-09-2017 23:57,25-09-2017 20:56,10-10-2017 00:00
48a928c553c276852b35ce90fedfeee2,9ea999ddb251e229b1c8b4925884743e,delivered,03-02-2018 00:18,03-02-2018 00:32,06-02-2018 00:42,24-02-2018 17:38,07-03-2018 00:00
40ef667b4259d5f521a0fd1a093d0415,bb8bd97c39739129411746c4ca7c754f,delivered,11-07-2018 19:25,12-07-2018 04:06,12-07-2018 15:04,13-07-2018 17:45,20-07-2018 00:00
7f97f025c45cac922275120fdee4e062,695449e690b9ed39a1afa2dc5f3e900f,delivered,07-02-2017 12:01,09-02-2017 02:43,10-02-2017 14:04,17-02-2017 17:06,02-03-2017 00:00
00125cb692d04887809806618a2a145f,8afb90a97ee661103014329b1bcea1a2,delivered,23-03-2017 12:21,23-03-2017 13:05,27-03-2017 08:58,07-04-2017 15:32,20-04-2017 00:00
eba75422c6a2414d3cd8289123e64200,d7c4d8b45b0a33ff6df7a3950800d4e8,delivered,30-07-2018 18:25,31-07-2018 03:55,31-07-2018 13:55,07-08-2018 14:21,24-08-2018 00:00
626e4ba4ac663dadb68a6fe4b0d7b8d4,6b9aa554bd8240e377eb1aca688e6e39,delivered,09-02-2018 15:26,09-02-2018 15:54,14-02-2018 16:39,28-02-2018 20:07,09-03-2018 00:00
3ec2c982a9497e2aa32da12b18ce7266,8181e01938f34902ad6d883bf57f803d,delivered,04-05-2018 20:19,04-05-2018 20:30,07-05-2018 14:32,18-05-2018 16:03,25-05-2018 00:00
98e54ac24cb241c366307ed88ae84902,3d2b9ce5685b7810c56c6b8babb0432e,delivered,26-11-2017 12:15,26-11-2017 12:34,11-12-2017 22:27,21-12-2017 21:17,27-12-2017 00:00
18d686f1bb1270182c646fe337459d79,bbf7be5b7db9baf4509ae4573c8570b4,delivered,15-02-2018 15:07,15-02-2018 15:27,17-02-2018 00:14,11-03-2018 19:28,07-03-2018 00:00
93b82c635931ca55e5d20e0d095507ce,7e22aa38ee8f6869c7efd3348b63be3d,delivered,31-08-2017 05:31,31-08-2017 05:44,11-09-2017 17:26,12-09-2017 19:43,13-09-2017 00:00
c5e754f77f6f127371e929ccb707fce3,19ce60e416e5f9342e80d5ddcc814b03,delivered,11-02-2017 10:53,11-02-2017 11:05,20-02-2017 03:54,24-02-2017 10:37,17-03-2017 00:00
0f8532e6a9c1e86b215fda5c13f37fad,48c83ab1910a8d95f8702dde180d658b,delivered,08-05-2017 14:59,10-05-2017 02:42,19-05-2017 17:52,24-05-2017 13:25,29-05-2017 00:00
4fe2fd5509bca02cbd39aa5b3eeb2a8f,c5064807abdc55acd37860160154ed1a,delivered,27-08-2018 13:57,28-08-2018 04:04,28-08-2018 10:34,30-08-2018 00:36,31-08-2018 00:00
46c22ce0488991c798933effd2b57574,d022cc2c5b40e84f1c19866f337c7a68,delivered,06-02-2017 15:43,06-02-2017 15:55,08-02-2017 15:48,20-02-2017 17:08,03-03-2017 00:00
cd864dfff08db3d739750d749ec053b3,e5b70244ffbbac9f5ebde9ecdfc049f9,delivered,16-01-2018 10:02,16-01-2018 10:12,17-01-2018 18:51,23-01-2018 21:25,14-02-2018 00:00
b65067f5a1e9e4aea30dae0dc505119b,cb1d99010eebd5ee5b64dc9e37caa9d4,delivered,18-05-2018 11:26,18-05-2018 13:06,18-05-2018 13:31,21-05-2018 18:08,28-05-2018 00:00
31426d292a5d34315a18ac11d6eef7eb,bf4fe999a2d7bc0465cbd817fac3bbee,delivered,22-01-2018 19:19,22-01-2018 19:36,24-01-2018 16:28,26-01-2018 18:59,14-02-2018 00:00
eafef0e6c44f121531569a69a318c3b3,084dab2db2bf5d42677b135e633a15ba,delivered,29-11-2017 13:03,29-11-2017 13:12,04-12-2017 19:18,09-01-2018 16:32,27-12-2017 00:00
1f6405caa14a2debb88594b0471ed340,5ca6f3218e411dcbb9c27ad61bdc3d1d,delivered,26-12-2017 02:35,27-12-2017 04:08,28-12-2017 12:29,05-01-2018 20:32,05-02-2018 00:00
2ed75ffbf396fcdc6341f17d1a16ef5d,7c5f8c2e42af586aa1b1cc8d6bc40732,delivered,12-12-2017 20:54,12-12-2017 21:11,13-12-2017 17:19,14-12-2017 22:57,29-12-2017 00:00
c0e59bb74c6b71dbd39b3073120e957d,387752a856ae611e11987f531cf59966,delivered,04-08-2018 09:09,04-08-2018 09:45,06-08-2018 14:28,09-08-2018 21:05,16-08-2018 00:00
10918fe4d665fda80034712895c2b92f,e05a24d2c1d2cd3ae0482ecc1b4d069f,shipped,26-06-2017 07:04,26-06-2017 10:32,04-07-2017 11:27,,03-08-2017 00:00
64a9f2b487f66506d463ca18152280e8,90714b0e62fe1fbd304fb45fd644ebdd,delivered,24-02-2018 08:45,24-02-2018 09:47,01-03-2018 21:38,02-03-2018 21:51,27-03-2018 00:00
e5e6a20a4c3fbe6ee280c01f8fe279cc,e1cb13d47d802da7d23d6253ed8d7959,delivered,05-08-2018 11:05,05-08-2018 11:15,07-08-2018 14:21,14-08-2018 18:06,15-08-2018 00:00
6d46f8b7f485ad93146f9880682d4eb2,ed91cd9ea6e333288382a4adbefaffcf,delivered,26-11-2017 11:38,26-11-2017 11:54,27-11-2017 20:12,05-12-2017 19:23,15-12-2017 00:00
011b142c9e082a5c1d10e0a88cd9c8e8,0c7a95280b3f80eadd81c829e093dbec,delivered,23-03-2018 11:43,23-03-2018 11:55,27-03-2018 03:14,14-04-2018 19:18,16-04-2018 00:00
cd0019d8419b82109ff269d8b4e18791,17ebae22126d3df35f5e1fa1efedab94,delivered,17-05-2018 07:17,19-05-2018 02:58,22-05-2018 17:15,03-06-2018 13:06,07-06-2018 00:00
fa859e78da068661b096bfb4466ded18,065415930d45ace4ad39039b5d0d9341,delivered,09-12-2017 17:13,11-12-2017 17:11,13-12-2017 20:16,19-12-2017 11:59,18-01-2018 00:00
7753606fb1d0067848f8a1a7ae5abefa,5c4a6f6b98ec2d780b10f1cc88ef208f,delivered,02-05-2018 13:17,02-05-2018 15:58,04-05-2018 15:20,23-05-2018 17:51,16-05-2018 00:00
3606d0126c19d4197f835572f5162c20,366e99a4996b3f8f781b60d7549f9e38,delivered,25-01-2018 19:46,25-01-2018 19:53,26-01-2018 18:52,22-02-2018 23:49,20-02-2018 00:00
4d2d8a4224215f680cc5221011347401,5957d9ae822bcbe88c00fb8286362339,delivered,01-03-2018 12:43,02-03-2018 02:10,02-03-2018 19:08,05-04-2018 17:12,02-04-2018 00:00
87386e2485df1ab61a6d060a092e4d6f,0728f6d108255cb411a50fb646c3c7dc,delivered,16-11-2017 23:40,16-11-2017 23:50,17-11-2017 22:32,29-11-2017 10:41,13-12-2017 00:00
91bcade2288597459e1dbce52d6d0ef9,449057269c318304d8a753f64c181b07,delivered,04-01-2018 13:14,04-01-2018 13:29,10-01-2018 20:24,09-02-2018 00:44,02-02-2018 00:00
df8e5e994bcc820fcf403f9a875201e6,05f1c2a8e913a4084727ac728bbdbec2,delivered,01-08-2018 13:30,01-08-2018 13:44,02-08-2018 14:20,06-08-2018 22:28,17-08-2018 00:00
3480c6733692db0895d7f240dc18d9d6,511565b2987c19e165331306886f10f8,delivered,17-10-2017 15:58,17-10-2017 17:14,18-10-2017 18:47,21-10-2017 15:01,27-10-2017 00:00
b028c30dc8af213ae4c26a64446211db,55521b1f0b80672b3c61939a06211691,delivered,16-11-2017 16:20,16-11-2017 16:35,21-11-2017 17:45,23-11-2017 22:58,29-11-2017 00:00
7845a2492ab1b4f2cf3d56c7b8da1446,386e96046ce0e77e5c9a9a4e818da93c,delivered,18-01-2018 12:35,18-01-2018 12:56,18-01-2018 23:42,23-01-2018 21:51,09-02-2018 00:00
b3ceb7d2c66651bd0f6531ffba8745fb,0473034ec8cbbdc1db543b6c3615c625,delivered,08-09-2017 14:56,09-09-2017 05:04,12-09-2017 00:51,20-09-2017 19:27,03-10-2017 00:00
c4cffa375b754170e9823a1fe9ac75bb,47e47955af2683fa8896688e8aaa279f,delivered,29-07-2018 00:48,30-07-2018 19:31,31-07-2018 17:58,04-08-2018 18:26,10-08-2018 00:00
d44b754260def6c94daa9e661e530044,50c065ad9fbbc477d28bbb56dcb61600,delivered,25-04-2017 21:33,27-04-2017 13:15,28-04-2017 17:52,09-05-2017 16:43,16-05-2017 00:00
f9fe35b6ddb4b18faa9a9a683e20eaea,3888989235e31a1848cb782a04a14334,delivered,26-04-2018 09:49,26-04-2018 10:35,26-04-2018 14:16,03-05-2018 22:41,06-06-2018 00:00
d52140bee663636aa4f6057e50bc06a3,32fa597a3b06db1949ee96c416335b6b,delivered,01-03-2018 20:30,01-03-2018 20:49,02-03-2018 20:35,16-04-2018 16:24,27-03-2018 00:00
cfa4fa27b417971e86d8127cb688712f,7093250e1741ebbed41f0cc552025fd6,delivered,16-08-2018 09:44,17-08-2018 03:10,17-08-2018 18:55,29-08-2018 01:41,22-08-2018 00:00
3ad68235680db3c8a491e0362402fd96,2ae1291d11904be5f9315472cc178cbe,delivered,25-01-2018 08:43,25-01-2018 08:56,26-01-2018 12:46,31-01-2018 18:51,09-02-2018 00:00
df6e64a3be9ccea48c3bfe8e096e8749,1f184001b4cbba29eb3ddefd7b0a195b,delivered,16-08-2017 08:00,16-08-2017 08:10,21-08-2017 13:54,01-09-2017 20:41,08-09-2017 00:00
bcdbb3b243d4e882503b919785e2343f,4146dd1b456444cd54142b5a7c4b9405,delivered,21-05-2018 13:16,22-05-2018 09:36,22-05-2018 12:23,28-05-2018 16:38,13-06-2018 00:00
3acf8c12de0c5a31ce57671e97cb48a1,3c74489596d98affbe4a9388a39bf482,delivered,12-05-2018 00:18,12-05-2018 00:31,14-05-2018 14:54,17-05-2018 21:52,04-06-2018 00:00
112f6cd3047e7f158607233e26206398,f9ed63010ec897e6fb2c5ce868195a18,delivered,03-01-2018 16:29,04-01-2018 05:16,05-01-2018 19:36,12-01-2018 23:18,26-01-2018 00:00
598cd40a798aa27cded050fe918ffbe7,f36d397e361b66b7220f849320541fd8,delivered,31-08-2017 09:31,02-09-2017 02:45,05-09-2017 21:35,06-09-2017 14:43,13-09-2017 00:00
ac244956f757aeeb76242334254bf9a5,80f70f0ca0bcd19bf71e848e51206d68,delivered,12-07-2017 18:45,12-07-2017 19:03,14-07-2017 20:43,25-07-2017 21:54,14-08-2017 00:00
4c460fdf49b517270b6258ba2d3c1ef9,ffe82abbde8061e75c4c0b72f3b2accf,delivered,14-06-2018 18:37,14-06-2018 18:58,15-06-2018 14:17,16-06-2018 10:12,29-06-2018 00:00
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,08-03-2018 19:06,09-03-2018 19:08,13-03-2018 21:24,11-04-2018 12:53,04-04-2018 00:00
18bf036204cea32b152a8e2a2f2bab40,75c1cc8ffdfa39cfba5b62056e1c0f56,delivered,08-05-2017 16:31,09-05-2017 16:35,11-05-2017 13:44,15-05-2017 19:27,12-06-2017 00:00
ec07555943e04d757937a8bea3a75ed7,cf3c35f463f6a234d0dc10d33dacb41e,delivered,16-11-2017 13:18,17-11-2017 04:06,17-11-2017 19:12,27-11-2017 21:59,08-12-2017 00:00
825c221a4e981f278e9c5ec6ead83a3f,933bf00ad9a4f8bfd36bd85e09bd6cba,delivered,29-06-2017 23:08,29-06-2017 23:23,06-07-2017 14:05,10-07-2017 13:48,19-07-2017 00:00
371f13dd168ce30a881e0db8cf3929fb,f411a040a2fa31babc72e93f3a947e07,delivered,26-08-2017 10:26,26-08-2017 10:35,31-08-2017 19:42,12-09-2017 20:52,27-09-2017 00:00
6699d7eb202a80ad0dd024134fe5ed60,18715b86f15b55cc06dcaef3708656c7,delivered,15-01-2018 00:14,15-01-2018 00:29,15-01-2018 21:33,24-01-2018 20:18,19-02-2018 00:00
c046779e1ef14c11e325b9b9a46d610d,c3de914e671cb1e98797f42b2f797274,delivered,05-06-2018 19:53,06-06-2018 02:53,07-06-2018 13:02,09-06-2018 20:03,21-06-2018 00:00
4b81496f1e0fd587a7394ba1e1b8aebb,ea0b7ca96e72354232c17d72b8bdf66d,delivered,04-03-2017 09:55,07-03-2017 04:05,08-03-2017 17:24,14-03-2017 07:24,23-03-2017 00:00
b3e2b81932a8bc32dfffd128937c3c5e,cb633030180d869d7bb76aa783a78b6d,delivered,04-07-2017 23:29,05-07-2017 17:36,07-07-2017 13:11,10-07-2017 19:07,18-07-2017 00:00
62fcfe5da58296dface200da2e196fcd,02860b05257510a255778043ce042794,delivered,19-05-2017 14:12,19-05-2017 14:25,22-05-2017 12:47,01-06-2017 16:15,12-06-2017 00:00
ac71263052acddd3b2031b5937f8fc30,ffdaff86e5834cb843ada60a745d4222,delivered,24-04-2018 22:18,25-04-2018 22:10,02-05-2018 15:20,04-05-2018 21:18,15-05-2018 00:00
9db49839ad325c2bf4303df727694be2,3be5a877ceebea2954404c6ef8e70be2,delivered,13-09-2017 17:53,15-09-2017 02:24,20-09-2017 13:35,03-10-2017 21:13,16-10-2017 00:00
390d4039e108e33c6a93031f5f3f9e0d,f33b3d6c9af33c35f9a32f66285a6b7a,delivered,20-11-2017 11:44,20-11-2017 11:56,21-11-2017 15:47,30-11-2017 22:04,08-12-2017 00:00
f633c884a99eb63866600655356d973e,b6e18008af6aeb4a5ce5574c15ca2b48,shipped,04-04-2018 00:33,04-04-2018 00:48,05-04-2018 19:16,,25-04-2018 00:00
b8bfafcbe46deea4900feeffb2d6afaf,73f826bc89f03a161feac9beef6ed964,delivered,19-01-2018 18:07,19-01-2018 18:20,23-01-2018 17:21,01-02-2018 00:08,14-02-2018 00:00
16e38caa92e342c7780f68832f832d4d,d29935fdaf4a76f34653da3def4f2a24,delivered,07-05-2018 01:09,07-05-2018 16:52,07-05-2018 15:09,24-05-2018 00:31,07-06-2018 00:00
c272bcd21c287498b4883c7512019702,9582c5bbecc65eb568e2c1d839b5cba1,unavailable,31-01-2018 11:31,31-01-2018 14:23,,,16-02-2018 00:00
6d710101fb9f067dd5385ea1b6021946,6e001b127d62e0c00c0dfb63778ae9c0,delivered,31-05-2018 10:16,31-05-2018 10:30,12-06-2018 14:23,13-06-2018 18:22,11-07-2018 00:00
d5af7f6e2db2c527fe19decfc2d37a83,bf59771b1ab3559105d03691c8c99794,delivered,31-07-2017 20:47,31-07-2017 21:15,02-08-2017 20:52,04-08-2017 21:04,25-08-2017 00:00
49e19ca07e42bde08630a08e50ad980e,cb67357747667b594aa6d47770e7334c,delivered,31-05-2018 17:47,01-06-2018 17:53,08-06-2018 11:18,15-06-2018 19:14,05-07-2018 00:00
ed3b269b4badaf0126050c9d4f7b854c,8df348aaafe2a0df5f1ad620b64095f9,delivered,12-07-2018 22:14,12-07-2018 22:25,18-07-2018 07:50,23-07-2018 17:48,27-07-2018 00:00
6ac882284d5fcde113962e178ba0edbb,1bd00f336a9c3b3c35a720f715e7fe58,delivered,07-12-2017 15:40,12-12-2017 03:49,13-12-2017 22:07,20-12-2017 19:05,09-01-2018 00:00
5e0311cb517d342851ca3b346cd4c5ab,3ac33dfea62e0b085b5cfeb64bee5f21,delivered,10-12-2017 23:35,10-12-2017 23:49,13-12-2017 17:13,27-12-2017 20:41,16-01-2018 00:00
4efb9f3d8ba57d35f9f884744e757265,b1daab0190e21f1b1702791e68fcd940,delivered,24-07-2017 16:14,24-07-2017 16:25,26-07-2017 10:32,28-07-2017 18:15,15-08-2017 00:00
f4b76dbfe0f911217da5adaa458f5b5b,c2d9ace6123e42fa913bd6fad131bf09,delivered,27-07-2017 23:29,27-07-2017 23:45,31-07-2017 17:27,07-08-2017 20:32,22-08-2017 00:00
3783e0b4f1ef0985e0d9aca4629f756b,264d02bf55980e2934f42a50c221e97c,delivered,19-04-2018 19:34,19-04-2018 20:51,20-04-2018 18:32,23-04-2018 15:32,08-05-2018 00:00
1b5bd1070a7857f30e0856e204f30f25,e30b71f331d7484590d41e75507583fd,delivered,28-11-2017 08:02,29-11-2017 02:18,04-12-2017 22:53,22-12-2017 17:17,26-12-2017 00:00
4d315c56f2d8d8d27bf1a1365d41c923,1a064684f3096efdbfb11a78ea4f97c9,delivered,28-06-2018 10:28,28-06-2018 10:50,12-07-2018 06:46,23-07-2018 17:54,03-08-2018 00:00
68a001baa8dbd45ba5096b470f57a498,355971cbe54e13e55beb25fab74f6988,delivered,16-10-2017 18:26,16-10-2017 18:45,26-10-2017 20:41,27-10-2017 21:44,10-11-2017 00:00
bb90b02637daa6d6ea968529eed50699,cb85fd1337a9b227e49fbcb893babd71,delivered,23-01-2018 10:15,23-01-2018 10:29,25-01-2018 22:16,05-02-2018 19:53,01-03-2018 00:00
186d50e82bb60fc547f3dbf7aa6f6f8a,ff0a44202beb5310644a0ea439973f4d,delivered,19-08-2018 11:28,20-08-2018 16:50,21-08-2018 19:01,27-08-2018 14:11,28-08-2018 00:00
2042abeefae68e63a8aa30edd4b0eb48,a37a37235d7b3be3e2f95747ca589bda,delivered,26-05-2018 23:52,27-05-2018 23:49,28-05-2018 14:09,30-05-2018 15:48,20-06-2018 00:00
f9c8a2771f663e15460ae6ba93205354,de6878ac6d0e66c06927865e86f28f60,delivered,21-09-2017 22:33,21-09-2017 22:50,22-09-2017 20:12,27-09-2017 16:32,17-10-2017 00:00
b2ce866408709e3ba155f339e97b8405,8dd1c4e88c1db62830ab1f7c56b6ee42,delivered,04-05-2018 00:12,05-05-2018 00:13,07-05-2018 13:37,16-05-2018 17:19,12-06-2018 00:00
2e1b28b55908e9904e59370fa0ecbb8e,e0c153dd9802d047fc86fbbc9da1a59b,delivered,20-12-2017 14:00,20-12-2017 14:31,20-12-2017 23:28,09-01-2018 00:45,24-01-2018 00:00
a98012aa8c697f2bcff9f8c2183e0f2b,3e337c99e0f5ff7ba9a4b98fbf7412fd,delivered,13-05-2018 22:50,13-05-2018 23:11,14-05-2018 11:49,18-05-2018 22:46,01-06-2018 00:00
302e27012670f8e2db4418e6c619f54c,4221d4ffdad18996eb11c8a829d6a073,delivered,16-02-2018 09:17,16-02-2018 09:35,19-02-2018 23:31,27-02-2018 18:28,15-03-2018 00:00
f3d418a0887dbfd5bd41c788c87ac28b,1fabee44ed07815c74f684fe4826c686,delivered,10-12-2017 16:46,12-12-2017 03:36,13-12-2017 20:41,02-01-2018 19:43,12-01-2018 00:00
31b157fa9491800710e3feeb482ccee9,55490de47a9c2abff0a27a5296ae9c2c,delivered,11-12-2017 23:18,12-12-2017 00:05,12-12-2017 22:37,13-12-2017 12:57,28-12-2017 00:00
315ab79b5d15b5e9304d729579d36a42,04c70b7e1a619d16dbd79757e543cc59,delivered,10-03-2017 11:45,10-03-2017 11:45,10-03-2017 13:44,15-03-2017 16:15,29-03-2017 00:00
9f2da077d2d1eb6e8abcacef8776e941,2386792ff4818fe030a3b1364994f51e,delivered,28-10-2017 21:26,28-10-2017 21:46,06-11-2017 11:08,13-11-2017 22:33,22-11-2017 00:00
b92fa055c4f004d4ae52eccce4efbe5f,36d3a1fdfe49d86395c631a7ea4dea63,delivered,22-02-2018 14:54,22-02-2018 15:27,23-02-2018 20:23,05-03-2018 20:29,14-03-2018 00:00
d396adb7e51ca1bcb4a84cb786fee813,33a366be73843c5da3d68f3d3427afd6,delivered,03-07-2017 16:42,05-07-2017 06:44,12-07-2017 20:47,01-08-2017 21:10,04-08-2017 00:00
714fb133a6730ab81fa1d3c1b2007291,e3fe72696c4713d64d3c10afe71e75ed,canceled,26-01-2018 21:34,26-01-2018 21:58,29-01-2018 22:33,,22-02-2018 00:00
f3381b1e6c37c70f2b3c9d211b166412,77eca4439004e4aad223924d6f254f3f,delivered,24-04-2018 10:29,25-04-2018 04:11,26-04-2018 07:49,04-05-2018 22:19,17-05-2018 00:00
b9afddbdcfadc9a87b41a83271c3e888,85c6af75161b8b2b1af98e82b5a6a5a5,delivered,16-08-2018 13:50,16-08-2018 14:05,16-08-2018 13:27,24-08-2018 14:58,04-09-2018 00:00
bc024a50e4e6ff5212d0febb0f4b4a37,b037df006f291d0cdbc837d78c48ff5f,delivered,28-08-2017 20:27,28-08-2017 20:44,29-08-2017 16:09,19-09-2017 16:58,28-09-2017 00:00
4630b9ea86d473a936d6dd589cee8b22,5b6e97fea8528cf0060d86dbd82f9c4a,delivered,27-06-2018 16:11,27-06-2018 16:29,28-06-2018 14:37,03-07-2018 04:42,19-07-2018 00:00
